都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
222038,,静岡県,沼津市,おおひら歯科,オオヒラシカ,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市大平１８１１－３,,,,055-933-4618,,,,潮木和也,2231103132,-,,,,
222038,,静岡県,沼津市,ふるかわ歯科医院,フルカワシカイイン,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市根古屋105-84,,,,055-943-7480,,,,古川貴章,2231103173,-,,,,
222038,,静岡県,沼津市,中央歯科医院,チュウオウシカイイン,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市末広町28,,,,055-962-3788,,,,佐藤伸,2231103181,-,,,,
222038,,静岡県,沼津市,にいづま歯科,ニイヅマシカ,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市大手町2-7-17,　大手町ハイツ２F,,,055-964-2110,,,,萩原久子,2231103199,-,,,,
222038,,静岡県,沼津市,三宅歯科医院,ミヤケシカイイン,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市玉江町7-35,,,,055-931-3967,,,,三宅　慈子,2231103215,-,,,,
222038,,静岡県,沼津市,黒木歯科診療所,クロキシカシンリョウジョ,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市本郷町22-18,,,,055-931-3367,,,,河野英生,2231103249,-,,,,
222038,,静岡県,沼津市,川口歯科医院,カワグチシカイイン,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市高島町２１－２,,,,055-921-5086,,,,川口不二夫,2231103256,-,,,,
222038,,静岡県,沼津市,松永歯科医院,マツナガシカイイン,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市八幡町２－２,,,,055-963-8814,,,,松永章代,2231103264,-,,,,
222038,,静岡県,沼津市,旭歯科医院,アサヒシカイイン,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市末広町６７,,,,055-962-2521,,,,矢部達史朗,2231103280,-,,,,
222038,,静岡県,沼津市,石渡歯科クリニック,イシワタリシカクリニック,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市東椎路８８－１１,,,,055-923-4858,,,,石渡崇徳,2231103298,-,,,,
222038,,静岡県,沼津市,きのした歯科クリニック,キノシタシカクリニック,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市岡宮１１２４－２,,,,055-925-3381,,,,木下陶益,2231103306,-,,,,
222038,,静岡県,沼津市,中江歯科クリニック,ナカエシカクリニック,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市岡宮９７３－５,,,,055-926-2555,,,,中江英彦,2231103314,-,,,,
222038,,静岡県,沼津市,あしたか歯科医院,アシタカシカイイン,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市西椎路４８７－１,,,,055-939-8070,,,,土屋智昭,2231103322,-,,,,
222038,,静岡県,沼津市,片岡歯科医院,カタオカシカイイン,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市下香貫汐入２１７１－２,,,,055-931-2009,,,,片岡一行,2231103330,-,,,,
222038,,静岡県,沼津市,土屋歯科医院,ツチヤシカイイン,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市大岡１１４２－１,,,,055-962-3136,,,,土屋博昭,2231103348,-,,,,
222038,,静岡県,沼津市,片浜ベース歯科,カタハマベースシカ,居宅療養管理指導,沼津市松長９２１-６,ドリーミー片浜１０１,,,055-957-4649,,,,菊池泰斗,2231103355,-,,,,
222038,,静岡県,沼津市,牛臥歯科診療所,ウシブセシカシンリョウジョ,居宅療養管理指導,沼津市下香貫塩場３０７９－１１,,,,055-932-0065,,,,白井卓,2231103363,-,,,,
222038,,静岡県,沼津市,はせがわ歯科,ハセガワシカ,居宅療養管理指導,沼津市三枚橋日ノ出町３８３－８,,,,055-923-8100,,,,長谷川靖典,2231103371,-,,,,
222038,,静岡県,沼津市,けやきデンタルクリニック,ケヤキデンタルクリニック,居宅療養管理指導,沼津市寿町798-１,,,,055-924-2550,,,,鈴木　孝典,2231103389,-,,,,
222038,,静岡県,沼津市,沼津歯科,ヌマヅシカ,居宅療養管理指導,沼津市大手町５丁目９番１号,富澤屋ビル１・２階,,,055-957-1031,,,,木内　衛,2231103397,-,,,,
222038,,静岡県,沼津市,あん歯科クリニック,アンシカクリニック,居宅療養管理指導,沼津市下香貫樋ノ口１７１８－８,,,,055-957-7878,,,,後藤杏子,2231103405,-,,,,
222038,,静岡県,沼津市,へだ歯科クリニック,ヘダシカクリニック,居宅療養管理指導,沼津市戸田２７６９－１,,,,0558-94-2221,,,,土本隆太郎,2231103413,-,,,,
222038,,静岡県,沼津市,カナリヤ歯科医院,カナリヤシカイイン,居宅療養管理指導,沼津市添地町４１番地,,,,055-954-5454,,,,増山聡一郎,2231103421,-,,,,
222038,,静岡県,沼津市,植松歯科医院,ウエマツシカイイン,居宅療養管理指導,沼津市若葉町１７－２７,,,,055-924-3535,,,,植松　紳一郎,2231103439,-,,,,
222038,,静岡県,沼津市,根方街道まや歯科医院,ネガタカイドウマヤシカイイン,居宅療養管理指導,沼津市東沢田233-8,,,,,,,,田附真也子,2231103447,-,,,,
222038,,静岡県,沼津市,社会福祉法人あしたか太陽の丘診療所,シャカイフクシホウジンアシタカタイヨウノオカシンリョウジョ,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市宮本５－２,,,,0559-23-7850,,0559-23-2518,,社会福祉法人　あしたか太陽の丘,2231110020,-,,,,
222038,,静岡県,沼津市,大川矯正歯科クリニック,オオカワキョウセイシカクリニック,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市杉崎町7-5,,,,055-922-3338,,055-922-3305,,医療法人社団進美会　,2231110038,-,,,,
222038,,静岡県,沼津市,佐野歯科クリニック,サノシカクリニック,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市大岡１４２０－３,,,,0559-51-0522,,0559-51-0522,,医療法人　社団康友会,2231110046,-,,,,
222038,,静岡県,沼津市,庵原歯科医院,イハラシカイイン,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市城内添地町１４９,,,,0559-63-2468,,0559-51-2424,,医療法人　社団心邦会,2231110053,-,,,,
222038,,静岡県,沼津市,石田歯科医院,イシダシカイイン,居宅療養管理指導、通所リハビリテーション,沼津市岡一色堤下１２８－２１,,,,0559-22-3990,,0559-22-4885,,医療法人　社団石田歯科医院,2231110061,-,,,,
222038,,静岡県,沼津市,ワールド歯科医院,ワールドシカイイン,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市根古屋赤池１０５－８４,,,,0559-67-4182,,,,医療法人　社団寿久会,2231110087,-,,,,
222038,,静岡県,沼津市,矢部歯科医院　香貫診療所,ヤベシカイイン　カヌキシンリョウジョ,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市下香貫馬場４８７－６,,,,0559-31-1991,,,,医療法人　社団久正会,2231110103,-,,,,
222038,,静岡県,沼津市,鈴木歯科クリニック,スズキシカクリニック,居宅療養管理指導、通所リハビリテーション,沼津市志下１７８－２,,,,0559-72-1036,,0559-34-1000,,医療法人　社団共栄会,2231110111,-,,,,
222038,,静岡県,沼津市,ライオン歯科,ライオンシカ,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市共栄町２０－６,,,,,,,,医療法人　社団顕正会,2231110145,-,,,,
222038,,静岡県,沼津市,エクセル歯科,エクセルシカ,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市原町中２－１３－２６,,,,,,,,医療法人　社団顕正会,2231110152,-,,,,
222038,,静岡県,沼津市,あさい歯科クリニック,アサイシカクリニック,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市本錦町648-18,,,,055-963-5226,,,,医療法人社団高志会,2231110186,-,,,,
222038,,静岡県,沼津市,塚本歯科クリニック,ツカモトシカクリニック,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市下香貫前原１４９９－１,,,,055-934-8020,,,,医療法人社団　真歯研,2231110202,-,,,,
222038,,静岡県,沼津市,一般財団法人芙蓉協会　聖隷沼津病院,イッパンザイダンホウジンフヨウキョウカイ　セイレイヌマヅビョウイン,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市本字松下七反田９０２－６,,,,055-952-1000,,,,一般財団法人　芙蓉協会,2231110210,-,,,,
222038,,静岡県,沼津市,松本デンタルクリニック,マツモトデンタルクリニック,居宅療養管理指導、通所リハビリテーション、訪問リハビリテーション、訪問看護,沼津市米山町２番３号,,,,055-943-7350,,,,医療法人社団　千富会,2231110228,-,,,,
222038,,静岡県,沼津市,池田歯科医院,イケダシカイイン,居宅療養管理指導,沼津市北高島町１３－３０,,,,055-929-2000,,,,医療法人社団ＲＯＯＴ,2231110236,-,,,,
222038,,静岡県,沼津市,ｉ　ＤＥＮＴＡＬ　ＣＬＩＮＩＣ,アイデンタルクリニック,居宅療養管理指導,沼津市大手町三丁目４番１２号,杉山ビル２階,,,055-951-7088,,,,医療法人社団ｉＤＣ,2231110244,-,,,,
222038,,静岡県,沼津市,さくら薬局　戸田店,サクセヤッキョク　ヘダテン,居宅療養管理指導,沼津市戸田１０００,,,,0558-97-2800,,,,諏訪　正彦,2240300471,-,,,,
222038,,静岡県,沼津市,わいわい薬局,ワイワイヤッキョク,居宅療養管理指導,沼津市戸田９０７－８,,,,0558-94-5190,,,,＊,2240300505,-,,,,
222038,,静岡県,沼津市,戸田さくら薬局,ヘダサクラヤッキョク,居宅療養管理指導,沼津市戸田１０００,,,,0558-97-2800,,,,有限会社原田薬局,2240310314,-,,,,
222038,,静岡県,沼津市,ヨシムラ薬局,ヨシムラヤッキョク,居宅療養管理指導,沼津市大手町４－５－１９,,,,0559-63-1487,,0559-51-2430,,吉邨　太津子,2241100482,-,,,,
222038,,静岡県,沼津市,中村薬局,ナカムラヤッキョク,居宅療養管理指導,沼津市下香貫塩場３０７９－１２,,,,0559-31-0650,,0559-31-0650,,中村　未奈子,2241100680,-,,,,
222038,,静岡県,沼津市,弁天堂薬局,ベンテンドウヤクキョク,居宅療養管理指導,沼津市市場町１１－２３,,,,,,0559-33-3622,,太原　弘一,2241100714,-,,,,
222038,,静岡県,沼津市,堀内薬局,ホリウチヤッキョク,居宅療養管理指導,沼津市西条町１００,,,,0559-62-2693,,0559-62-2693,,堀内　淑江,2241100870,-,,,,
222038,,静岡県,沼津市,ヒロセ薬局,ヒロセヤッキョク,居宅療養管理指導,沼津市宮町４２０,,,,,,0559-62-0764,,廣瀬　茂昭,2241100987,-,,,,
222038,,静岡県,沼津市,二ツ谷薬局,フタツヤヤッキョク,居宅療養管理指導,沼津市三枚橋町４－１５,,,,0559-62-2039,,0559-62-2039,,山形　秀実,2241101035,-,,,,
222038,,静岡県,沼津市,大嶋薬局,オオシマヤッキョク,居宅療養管理指導,沼津市西椎路９３－１０,,,,0559-68-1600,,0559-68-1601,,大嶋　裕美,2241101183,-,,,,
222038,,静岡県,沼津市,トーゴー薬局,トーゴーヤツキョク,居宅療養管理指導,沼津市岡一色５７４－５,,,,0559-20-9860,,,,佐藤　哲哉,2241101209,-,,,,
